Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
19,68,1,3.7,3,0,0,0,0,1,0
37,61,3,2.0,3,0,0,0,0,1,0
28,21,4,0.5,2,0,0,0,0,1,0
34,21,2,0.5,2,0,0,0,0,1,0
32,31,4,1.3,1,0,0,0,0,0,0
33,70,4,0.7,1,0,0,1,0,0,0
6,25,3,1.0,2,135,0,0,0,0,1
17,78,1,1.0,3,0,0,0,0,1,0
27,19,1,0.2,1,0,0,0,0,0,0
35,23,1,0.3,3,0,0,0,0,1,0
4,40,4,0.8,1,0,0,0,0,1,0
23,22,1,0.3,3,0,0,0,0,0,0
0,71,4,1.8,2,0,0,1,0,1,0
12,58,1,3.6,2,0,0,0,0,0,0
40,75,3,2.2,1,0,0,0,0,1,0
0,40,1,2.0,2,110,0,0,0,0,1
35,155,1,1.5,3,0,1,0,0,0,1
6,83,4,2.2,2,0,0,0,0,0,0
20,99,3,1.1,1,0,0,0,0,0,0
36,59,1,0.0,2,0,0,1,0,0,0
2,53,3,2.4,2,0,0,0,0,1,0
26,11,4,0.2,1,0,0,1,0,0,0
28,179,4,4.2,3,0,1,0,0,0,0
2,71,2,1.75,3,0,0,0,0,0,0
4,85,4,2.1,3,0,0,0,0,1,0
18,49,3,2.1,3,0,0,1,0,1,0
6,122,2,1.3,1,0,0,0,0,1,1
15,171,2,3.3,1,0,0,0,0,1,0
24,138,2,2.2,2,0,1,0,0,1,0
23,8,4,0.4,3,0,0,1,0,1,0
17,59,4,0.4,1,0,0,0,0,1,0
14,49,3,2.8,1,0,0,0,0,0,0
34,92,2,2.0,1,0,0,0,0,0,0
3,75,4,0.0,1,0,0,0,0,0,0
35,60,1,2.8,2,0,0,0,0,1,1
2,41,2,1.7,2,0,0,0,0,1,0
21,40,3,0.6,2,0,0,0,0,1,1
16,81,2,0.4,1,146,0,0,0,1,1
20,52,1,0.8,3,196,0,0,0,0,1
14,25,4,1.0,1,0,0,0,0,0,0
15,139,1,3.4,1,353,0,0,0,1,0
22,54,1,1.2,2,0,0,0,0,0,0
22,81,1,2.9,1,0,0,0,0,0,1
39,73,3,2.2,1,0,0,1,0,0,1
0,30,4,1.0,3,0,0,0,0,1,1
41,59,3,2.4,1,0,0,0,0,0,0
17,21,3,1.5,1,0,0,0,0,0,0
9,65,3,0.7,2,104,0,0,0,1,0
2,41,3,1.1,2,161,0,0,0,1,0
28,52,4,0.1,3,121,0,0,0,0,0
20,84,4,1.1,2,180,0,0,0,1,0
2,135,2,7.2,1,0,0,0,0,1,0
14,18,4,0.2,3,0,0,1,0,0,0
16,34,1,0.7,1,0,0,0,0,1,1
5,85,4,1.8,3,0,0,0,0,1,0
23,23,1,1.4,3,0,0,0,0,0,0
27,65,4,2.8,2,0,0,0,0,0,1
30,195,1,2.9,1,0,0,0,0,0,0
24,40,4,2.6,1,89,0,0,0,1,0
29,141,2,0.2,3,0,1,0,0,0,0
34,95,2,0.7,2,322,0,0,0,1,1
33,23,3,1.3,2,131,0,0,0,0,0
19,82,2,1.8,2,0,0,0,0,1,1
21,53,4,1.9,3,0,0,0,0,0,0
3,10,4,0.4,1,87,0,0,0,1,1
30,75,1,1.9,2,125,0,0,0,1,0
23,23,4,0.4,2,122,0,0,0,0,0
36,133,1,2.6,1,0,0,0,0,1,0
17,129,1,3.4,1,0,0,0,0,0,1
11,85,4,0.1,2,131,0,0,0,0,0
23,168,2,2.8,1,308,0,0,0,1,0
19,83,4,2.0,3,0,0,0,0,1,0
12,52,2,1.1,2,0,0,0,0,1,0
22,114,1,0.6,1,0,0,1,1,1,1
3,81,1,2.9,3,0,0,0,0,0,0
38,32,1,1.5,2,0,0,0,0,0,0
19,63,3,2.1,3,0,0,0,0,0,0
32,70,3,1.6,3,0,0,0,0,0,0
31,20,2,0.3,1,0,0,0,0,1,0
23,138,2,3.3,1,0,0,0,0,1,1
34,63,4,1.6,2,0,0,0,0,0,0
28,85,1,1.3,3,118,0,0,0,1,0
35,180,2,6.5,2,0,1,1,1,1,1
22,80,4,2.0,3,0,0,0,0,1,0
15,53,1,0.7,3,0,0,0,0,1,0
20,72,2,1.7,2,75,0,0,0,1,0
18,123,3,5.9,1,0,1,0,1,1,1
18,91,2,0.8,3,0,0,0,0,1,0
26,148,2,6.8,1,0,0,0,0,1,0
25,163,2,1.3,3,0,1,0,0,1,0
30,28,4,0.1,3,149,0,0,0,1,1
12,193,1,8.6,1,0,0,0,0,0,0
10,22,3,0.9,3,0,0,0,0,1,0
34,74,4,0.7,1,0,0,0,0,1,1
20,70,4,1.9,3,0,0,0,0,1,1
4,11,1,0.1,2,0,0,0,0,1,1
8,61,3,2.6,2,0,0,0,0,0,0
37,41,1,0.8,1,0,0,0,0,1,1
28,108,4,1.9,2,0,1,0,0,1,0
10,23,4,1.1,3,0,0,0,0,0,1
38,135,2,3.8,3,183,1,0,0,0,0
40,30,2,0.7,3,86,0,0,0,0,0
24,144,4,3.5,2,0,1,0,0,0,0
34,139,4,0.4,1,0,1,0,0,1,0
17,143,2,2.7,3,209,1,0,0,1,0
7,44,1,1.2,1,0,0,0,0,1,1
31,49,4,2.5,2,0,0,0,0,1,0
42,75,4,0.1,2,182,0,0,0,1,0
9,43,2,0.3,1,0,0,0,0,1,0
14,59,3,0.5,3,0,0,0,0,1,0
17,154,3,4.9,1,0,1,0,1,1,1
18,75,1,0.7,3,0,0,0,0,0,1
23,75,1,2.6,2,0,0,0,0,0,1
35,88,2,1.6,1,278,0,0,0,0,0
3,91,1,3.4,3,0,1,0,0,0,0
6,11,1,0.67,3,0,0,1,1,1,1
22,22,1,0.4,3,0,0,0,0,1,0
29,49,2,0.8,3,220,0,0,0,0,1
17,140,1,3.5,1,342,0,0,0,0,0
25,99,2,2.4,2,0,0,0,0,0,0
2,82,2,2.5,1,199,0,0,0,0,0
9,10,4,1.0,1,81,0,0,0,0,1
5,109,4,2.2,2,103,0,0,0,0,1
4,45,4,1.3,3,0,0,0,0,0,0
19,93,2,1.7,2,0,0,0,0,0,0
16,89,3,3.9,2,216,1,1,1,1,0
15,39,3,1.0,2,132,0,0,0,0,0
26,21,1,0.2,1,89,0,0,0,1,0
37,31,3,0.2,1,0,0,0,0,1,0
37,31,1,0.5,3,0,0,0,0,1,0
19,52,4,2.2,2,0,0,0,0,0,0
25,13,1,0.9,3,0,0,0,0,1,0
25,21,2,0.4,3,76,0,1,0,1,0
36,50,4,1.7,1,189,0,0,0,1,0
19,81,4,0.2,3,0,0,0,0,0,1
19,74,4,1.9,1,0,0,0,0,0,1
36,89,3,0.5,1,0,0,0,0,1,0
9,82,3,0.9,2,0,0,0,0,1,0
33,88,4,1.9,2,0,0,0,0,0,0
16,61,3,2.1,3,0,0,0,0,0,0
36,139,2,3.9,1,0,0,0,0,0,0
23,29,1,1.3,2,0,0,0,0,0,0
11,51,3,2.1,1,0,0,0,0,1,1
32,58,1,1.8,3,241,0,0,0,1,0
9,21,2,1.4,3,125,0,0,0,1,0
8,43,2,1.67,2,0,0,0,0,0,0
16,104,2,1.8,2,0,0,0,0,0,0
23,9,1,0.5,2,98,0,0,0,1,0
25,39,3,1.9,2,0,0,0,0,0,0
22,89,1,2.7,1,0,0,1,1,1,1
40,21,2,0.3,3,0,0,0,0,0,0
35,173,3,3.1,3,0,1,0,0,1,0
21,29,1,0.3,3,105,0,0,0,1,1
27,43,4,0.2,2,0,0,0,0,0,1
34,30,3,0.4,2,0,0,0,0,0,0
30,39,4,0.1,3,0,0,1,0,1,0
22,83,2,0.4,3,248,0,0,0,1,0
25,58,3,0.7,2,223,0,0,0,0,0
26,8,1,0.5,2,0,0,0,0,0,1
27,39,3,1.0,3,0,0,1,0,0,1
18,204,2,8.8,1,0,0,0,0,1,0
13,45,1,1.8,1,0,0,0,0,0,0
7,111,1,3.8,1,0,0,1,0,0,0
10,83,2,2.0,2,148,0,0,0,0,0
24,83,1,3.0,3,0,0,0,0,0,0
36,115,2,2.8,1,202,0,0,0,1,1
32,60,1,1.8,3,227,0,0,0,1,0
15,53,1,1.8,1,0,0,0,0,0,0
7,134,2,3.3,1,0,0,0,0,1,0
24,91,1,0.8,3,0,0,0,0,1,0
1,91,2,0.2,1,0,0,0,0,1,0
12,128,2,3.9,1,0,0,0,0,1,1
34,78,3,4.4,1,0,0,1,0,0,0
19,161,2,7.6,1,464,0,0,0,1,0
36,60,3,2.2,3,0,0,0,0,1,0
14,161,1,4.1,1,509,0,1,0,0,0
9,40,4,2.0,2,0,0,0,0,1,1
21,68,1,0.2,2,0,0,0,0,1,0
22,74,3,0.7,1,0,0,0,0,1,0
26,55,3,2.0,2,93,0,0,0,1,0
20,145,1,3.5,1,0,0,0,0,0,1
35,24,1,1.5,2,0,0,0,0,0,0
39,10,1,0.8,2,0,0,0,0,1,0
33,138,2,3.9,1,0,0,1,0,1,0
12,63,4,2.1,3,0,0,0,0,1,0
28,54,4,0.1,3,0,0,0,0,0,1
16,62,3,0.9,3,0,0,0,0,1,0
29,81,1,0.1,3,0,0,0,0,0,0
28,61,3,3.0,2,0,0,0,0,1,1
27,68,1,1.6,3,0,0,0,0,1,0
35,78,2,2.8,1,0,0,0,0,1,0
17,165,2,7.6,1,157,0,0,0,0,0
17,48,3,2.2,2,0,0,0,0,0,1
26,155,3,7.2,2,0,1,0,0,1,0
26,158,2,3.7,3,251,1,0,0,0,1
31,52,1,1.4,1,0,0,0,0,1,0
28,18,4,0.8,1,0,0,0,0,0,0
33,42,4,1.7,1,0,0,0,0,0,0
33,18,2,0.2,3,0,0,0,0,0,0
31,40,2,0.3,1,0,0,1,1,1,1
2,44,4,0.6,2,0,0,1,1,1,0
16,11,1,0.2,1,87,0,0,0,0,1
26,194,2,5.7,2,0,1,0,0,1,0
23,108,2,2.4,2,0,0,0,0,1,0
23,12,4,0.5,2,0,0,0,0,0,0
19,19,3,1.5,1,94,0,0,0,1,1
1,150,1,6.33,1,0,0,0,0,0,0
22,89,4,1.9,3,0,0,0,0,1,0
19,83,2,3.8,3,0,0,1,0,0,1
3,79,4,2.0,2,0,0,0,0,1,0
38,102,4,3.4,2,0,0,0,0,0,0
24,155,1,7.3,1,0,0,0,0,1,1
16,138,1,3.5,1,0,0,0,0,1,0
31,51,3,1.7,1,0,0,0,0,1,1
15,80,2,1.8,2,86,0,0,0,1,1
18,135,2,3.3,1,0,0,1,1,1,1
1,34,4,1.5,2,162,0,0,0,0,1
0,195,3,6.33,3,0,1,1,1,1,0
32,62,3,2.2,3,217,0,0,1,1,1
13,173,2,3.3,1,243,0,0,0,0,0
2,149,2,7.2,1,0,0,0,0,1,0
29,20,1,0.2,1,131,0,0,0,1,1
28,42,4,2.5,1,0,0,0,0,1,1
17,28,1,0.6,3,0,0,0,0,0,1
28,95,1,1.9,2,0,0,0,0,1,0
42,95,2,0.0,3,0,0,0,0,1,0
21,34,1,0.1,1,124,0,0,0,1,0
37,191,2,4.3,3,205,1,0,0,0,0
38,41,2,1.5,1,173,0,0,0,1,1
34,150,1,7.4,1,481,0,0,0,1,0
41,91,2,0.0,3,146,0,0,0,0,0
9,84,4,2.2,2,0,0,0,0,1,0
9,73,4,3.4,1,140,0,0,0,1,0
19,122,1,0.3,1,0,0,0,0,1,0
5,73,1,2.6,2,133,0,0,0,1,0
37,20,2,0.3,3,0,0,0,0,1,0
24,130,4,1.1,1,281,1,0,1,1,0
27,85,3,3.4,3,0,1,0,0,0,0
21,134,2,3.3,1,0,0,0,0,1,1
39,98,3,1.8,2,80,0,0,0,1,0
1,54,2,1.6,3,0,0,1,0,0,0
11,41,3,2.0,1,0,0,0,0,1,0
19,128,4,6.0,3,0,1,0,0,1,0
20,132,3,2.6,1,308,1,0,0,0,0
8,188,1,2.9,3,0,1,0,0,1,0
41,170,4,6.1,2,0,1,0,1,1,1
8,14,3,0.9,3,111,0,0,0,0,0
15,93,1,2.8,3,0,0,0,0,1,0
28,79,1,2.7,2,0,0,0,0,1,1
9,79,4,2.2,2,0,0,0,0,0,0
26,62,4,1.8,3,119,0,0,0,1,0
6,95,2,0.2,1,0,0,1,0,1,0
33,60,4,1.3,3,0,0,0,0,1,0
23,75,1,1.5,2,0,0,0,0,0,1
38,85,4,0.1,2,0,0,0,0,0,1
15,143,1,4.1,1,0,0,0,0,1,0
0,34,1,2.0,2,112,0,0,0,0,1
14,44,2,1.7,1,0,0,0,0,0,0
28,31,4,0.9,2,151,0,1,0,1,0
24,13,4,0.8,1,111,0,0,0,1,0
35,52,4,1.5,1,0,0,0,0,1,1
8,42,1,0.2,3,102,0,0,0,1,0
4,102,4,2.1,3,139,0,0,0,0,1
38,143,2,6.4,3,0,1,1,1,1,0
33,10,4,0.7,3,0,0,0,0,1,0
37,44,1,1.1,3,0,0,0,0,0,0
37,158,2,6.0,1,306,0,1,1,1,1
26,12,2,1.0,2,0,0,0,0,0,1
26,59,1,1.2,1,139,0,0,0,1,0
29,92,1,1.9,2,0,0,0,0,0,0
10,82,2,2.8,1,0,0,0,0,0,1
19,44,4,0.0,2,0,0,0,0,0,0
2,182,2,3.2,2,0,1,0,0,0,0
30,121,2,0.4,1,0,0,0,0,1,0
11,38,1,1.7,1,0,0,0,0,0,1
10,92,2,2.7,1,0,0,1,1,0,1
3,53,2,1.6,3,0,0,0,0,0,0
7,45,3,2.3,1,83,0,1,0,1,0
14,63,1,3.6,2,0,0,1,0,1,0
28,181,1,8.1,1,0,0,0,0,1,0
1,184,2,4.2,3,577,1,0,1,1,1
21,33,3,0.5,1,136,0,0,1,1,1
33,22,3,0.2,1,0,0,0,0,1,0
33,99,2,2.7,1,0,0,0,0,0,0
18,44,3,1.0,2,193,0,0,0,0,0
39,101,4,3.4,2,0,0,0,0,0,1
3,32,1,2.0,2,0,0,0,0,1,1
16,59,4,2.67,1,0,0,0,0,1,0
36,25,2,0.5,2,0,0,0,0,1,1
16,140,3,5.6,1,0,1,0,0,0,0
10,29,1,0.75,3,0,0,0,0,1,0
19,35,1,0.7,1,0,0,0,0,0,0
14,141,4,6.3,1,0,1,1,1,1,1
11,75,4,2.0,3,79,0,0,0,0,0
12,58,2,2.8,1,0,0,0,0,1,0
43,41,2,1.1,1,0,0,0,0,0,0
30,42,2,2.0,2,196,0,0,0,0,1
2,55,3,1.1,2,0,0,0,0,0,0
4,18,4,0.3,2,84,0,0,0,1,0
35,75,4,2.3,3,0,0,1,0,0,0
2,85,2,2.5,1,0,0,0,0,0,0
28,43,4,1.1,2,0,0,0,0,0,0
15,149,2,3.9,1,319,0,0,0,1,1
7,25,2,1.0,2,0,0,1,1,1,1
25,19,4,0.4,2,103,0,0,0,1,1
3,18,1,0.4,3,0,0,0,0,0,0
39,13,4,0.6,2,0,0,0,0,1,0
10,41,1,2.4,2,0,0,0,0,0,0
6,139,1,4.3,1,0,0,0,0,1,0
15,62,3,2.33,1,131,0,0,1,1,1
10,51,3,2.0,1,130,0,0,0,0,0
15,71,3,3.0,1,272,0,0,0,1,0
8,145,1,2.7,3,0,1,0,0,1,0
12,45,4,1.2,2,138,0,0,0,1,0
17,53,4,1.9,3,0,0,0,0,1,0
13,64,1,1.5,3,0,0,0,0,1,0
8,39,4,0.8,1,0,0,0,0,1,0
34,38,3,2.2,3,0,0,1,0,0,0
4,85,3,2.5,1,0,0,0,0,1,0
20,61,3,2.7,2,0,0,0,0,0,1
32,23,1,1.2,3,127,0,0,0,1,1
27,122,1,2.4,1,330,0,0,0,0,0
12,72,4,0.7,3,0,0,0,0,0,0
21,123,1,7.3,1,0,0,0,0,0,0
32,40,1,1.6,1,0,0,1,1,1,1
26,62,4,2.8,2,0,0,0,0,1,0
22,113,2,3.3,1,0,0,0,0,0,1
27,81,4,3.8,2,0,0,0,0,0,0
0,59,4,1.6,1,0,0,0,0,0,0
31,25,2,0.7,2,103,0,0,0,0,0
41,25,4,0.6,2,0,0,0,0,1,1
5,14,4,0.5,3,0,0,0,0,1,0
23,19,1,0.1,1,0,0,0,0,1,0
37,61,1,2.5,3,0,0,0,0,0,0
23,21,1,0.1,1,0,0,0,0,0,0
10,44,1,1.33,1,0,0,0,0,1,0
35,42,3,1.5,1,0,0,0,0,0,1
25,52,1,1.4,3,207,0,1,0,0,0
24,112,1,0.0,1,0,0,0,0,0,0
5,34,1,0.4,3,0,0,0,0,0,0
35,83,2,1.7,3,245,0,0,0,1,0
25,24,4,0.4,2,137,0,0,0,1,0
13,71,2,1.7,2,0,0,0,0,1,1
40,181,2,2.3,2,0,1,0,1,1,1
19,75,4,0.2,3,102,0,0,0,1,0
14,153,2,3.0,1,0,0,0,0,0,0
2,75,2,1.8,2,0,0,0,0,1,1
10,19,4,0.4,2,0,0,0,0,0,0
2,31,4,1.5,2,0,0,0,0,0,1
8,178,3,8.5,1,0,1,1,1,1,0
35,65,2,1.5,1,220,0,0,0,0,1
25,8,1,0.3,1,97,0,0,0,0,0
28,92,2,1.1,1,0,0,0,0,1,0
34,145,4,1.8,1,198,1,0,0,1,0
17,85,1,3.7,3,272,0,0,0,0,0
38,149,1,4.7,1,0,0,0,0,1,0
38,9,4,0.6,2,100,0,0,0,1,1
31,164,2,3.8,3,422,1,0,1,1,1
36,40,3,0.5,2,100,0,1,0,0,0
10,54,1,2.5,3,0,0,0,0,0,1
0,164,2,4.0,3,301,1,0,0,1,0
8,140,1,4.6,1,0,0,0,0,1,0
7,18,1,0.4,3,0,0,0,0,0,0
27,12,4,1.0,1,0,0,1,0,1,0
29,140,2,2.7,1,0,0,0,0,1,0
12,24,2,0.8,3,0,0,0,0,1,1
12,60,2,1.8,1,0,0,0,0,1,0
27,50,2,0.8,3,0,0,0,0,1,0
38,44,1,1.9,2,0,0,0,0,0,1
9,51,4,2.2,2,110,0,0,0,1,0
21,34,2,1.3,1,116,0,0,0,0,0
35,33,2,0.5,2,0,0,0,0,1,0
38,63,2,1.5,1,0,0,0,0,1,0
18,22,2,0.0,3,0,0,0,0,0,0
7,104,2,3.6,3,0,1,0,0,0,1
19,75,3,0.3,3,0,0,0,0,0,0
36,75,2,1.7,3,0,0,0,0,0,0
23,62,4,3.6,3,83,0,0,0,0,1
14,48,1,1.8,1,169,0,0,0,0,0
10,73,2,2.8,1,0,0,0,0,1,1
25,135,2,1.4,1,82,0,0,0,1,1
35,61,3,2.2,3,117,0,0,0,1,1
22,78,3,2.0,2,0,0,0,0,1,0
34,40,3,0.9,3,0,0,0,0,1,0
6,44,1,0.2,3,0,0,0,0,0,1
20,45,2,2.5,1,0,0,0,0,1,0
41,18,2,0.4,1,0,0,0,0,1,0
35,53,4,2.3,3,174,0,0,0,1,0
11,11,3,0.1,2,0,0,0,0,0,0
24,38,3,0.6,2,0,0,0,0,1,0
31,28,1,1.5,2,0,0,1,1,1,1
3,35,2,0.3,1,88,0,0,1,1,1
29,81,3,1.7,2,171,0,0,0,1,0
22,90,2,0.8,3,205,0,0,0,0,0
8,115,1,4.0,1,0,0,0,0,0,0
22,78,1,0.2,2,0,0,0,0,1,0
21,30,4,1.9,3,0,0,0,0,1,0
7,39,4,0.8,1,0,0,0,0,1,1
13,69,3,0.1,1,0,0,0,0,0,0
35,29,3,0.2,1,79,0,0,0,1,1
15,54,4,2.2,2,0,0,0,0,0,1
10,60,3,2.8,1,0,0,0,1,1,1
30,99,1,0.1,3,0,0,0,0,0,0
42,51,3,2.2,1,0,0,0,0,1,1
14,53,3,0.5,3,0,0,1,1,1,1
20,111,2,5.3,2,0,1,0,0,1,0
30,79,3,0.8,1,302,0,0,0,0,0
25,90,1,2.8,2,0,0,0,0,1,0
5,18,2,0.3,1,124,0,0,0,1,1
41,73,3,2.4,1,0,0,0,0,0,0
18,59,3,0.8,3,91,0,0,0,1,0
32,40,2,0.3,1,0,0,0,0,0,0
9,41,1,1.5,2,0,0,0,1,1,1
9,53,1,2.1,3,0,0,0,0,0,0
8,128,2,4.33,1,0,0,0,0,1,0
30,145,2,6.0,3,0,1,0,0,1,0
2,35,4,1.0,3,0,0,0,0,1,0
14,28,2,0.8,3,0,0,0,0,0,0
28,155,1,1.0,1,256,0,0,0,1,1
11,195,2,3.0,1,0,0,0,0,1,1
9,50,4,2.2,2,0,0,0,0,0,0
19,48,3,0.8,3,0,0,0,0,0,1
14,81,1,3.6,2,0,0,0,0,1,1
4,50,1,1.5,1,0,0,0,0,0,0
13,21,3,0.2,2,0,0,0,0,1,0
9,142,2,0.0,1,0,0,1,0,1,0
16,64,4,0.4,1,0,0,0,0,1,0
26,91,1,3.0,3,0,0,0,0,1,1
28,74,1,2.6,2,0,0,0,0,1,1
4,182,1,3.7,3,0,1,0,0,1,0
14,82,4,2.67,1,0,0,0,0,0,0
25,45,4,2.6,1,0,0,0,0,0,0
21,85,2,3.2,1,0,0,1,0,1,0
26,133,1,0.6,1,328,0,0,0,0,0
26,22,1,0.5,2,0,0,0,0,1,1
26,24,4,0.5,2,0,0,0,0,0,1
33,38,3,2.2,3,178,0,1,1,1,1
32,80,2,0.0,3,0,0,0,0,0,0
21,33,3,0.5,1,108,0,0,0,1,0
1,41,4,1.8,3,147,0,0,0,0,0
15,90,4,1.1,2,0,0,1,0,1,0
13,89,1,2.8,3,153,0,0,0,1,1
1,8,2,0.9,3,0,0,0,0,0,1
2,85,1,1.9,1,0,0,0,0,1,1
30,53,3,1.7,1,0,0,0,0,1,0
39,20,3,0.1,3,0,0,0,0,0,0
17,9,1,1.0,1,0,0,0,0,1,1
22,25,4,0.6,1,0,0,0,0,1,1
19,114,1,1.7,1,0,0,0,0,1,0
2,41,4,1.0,3,0,0,0,0,1,0
3,49,4,2.1,3,0,0,0,0,0,0
32,12,4,0.7,3,0,0,0,0,1,0
18,50,3,2.5,2,0,0,0,0,1,0
28,30,4,0.2,2,0,0,0,0,1,0
21,32,4,0.6,1,77,0,0,0,0,1
7,41,4,2.0,2,0,0,0,0,0,0
31,25,3,0.1,2,0,0,0,0,0,0
5,29,1,0.3,1,0,0,0,0,0,0
4,50,4,1.7,2,0,0,0,0,1,0
24,79,3,0.7,1,0,0,0,0,1,1
11,110,1,3.8,1,0,0,0,0,1,1
9,40,2,1.67,2,129,0,1,0,1,0
16,18,1,0.6,3,0,0,0,0,0,1
23,48,1,0.3,1,0,0,0,0,0,0
0,40,4,1.0,3,0,0,0,0,0,0
9,19,2,1.0,2,92,0,0,0,1,0
7,35,1,1.33,1,131,0,0,0,0,1
22,133,2,3.1,2,0,1,0,0,1,0
34,19,2,0.5,2,0,0,0,0,1,0
17,83,4,2.67,1,0,0,0,0,1,0
18,39,3,2.1,3,0,0,0,0,0,0
37,38,3,0.5,2,0,0,0,0,0,0
36,63,1,2.5,3,0,0,0,0,1,1
24,85,3,2.0,2,0,0,0,0,0,0
24,14,4,1.0,1,0,0,0,0,1,0
32,64,4,1.5,1,0,0,0,0,1,0
38,124,1,3.8,1,405,0,0,0,1,0
29,20,1,0.2,1,0,0,1,1,1,1
38,33,3,0.1,3,0,0,0,0,1,0
4,80,3,2.5,1,0,0,0,0,1,0
35,35,2,0.2,3,0,0,0,0,1,0
24,74,3,0.7,1,0,0,1,0,1,0
25,32,2,0.7,2,0,0,0,0,1,0
33,73,4,0.7,1,241,0,0,0,0,0
29,41,2,0.8,1,0,0,0,0,1,0
40,18,1,1.5,2,0,0,0,0,1,0
0,28,4,1.5,2,0,0,0,0,1,0
23,64,1,2.67,2,0,0,0,0,0,0
25,44,2,0.7,2,192,0,0,0,1,0
16,109,3,1.0,1,0,0,1,0,1,0
19,71,3,0.3,3,179,0,0,0,0,0
29,79,2,1.1,1,0,0,1,0,1,0
9,30,2,1.0,2,0,0,0,0,1,0
19,82,2,0.4,1,0,0,0,0,1,1
20,101,3,2.0,2,270,0,0,0,1,0
18,13,2,0.1,2,0,0,0,1,1,1
33,59,3,1.4,3,0,0,0,0,0,0
40,64,2,1.5,1,0,0,0,0,0,1
2,188,2,4.5,1,0,0,1,0,1,0
32,28,2,0.3,1,148,0,0,0,0,0
8,120,2,4.2,3,76,1,0,0,0,1
0,131,1,5.4,1,0,0,0,0,1,0
20,19,3,0.5,2,97,0,1,0,1,0
0,44,4,1.3,3,0,0,1,0,0,0
21,49,3,2.2,2,0,0,1,0,0,0
6,99,2,4.5,3,249,0,0,0,1,0
28,95,1,3.0,3,0,0,0,0,0,0
7,81,4,1.8,3,0,0,0,0,1,0
20,73,2,0.8,3,264,0,0,1,1,1
11,193,2,6.5,1,0,0,0,0,0,1
27,115,2,0.5,3,0,1,0,0,0,0
30,41,2,0.6,3,0,0,0,0,1,1
37,80,2,1.7,3,0,0,0,0,1,1
20,90,4,1.1,2,0,0,0,0,1,1
32,41,1,0.2,1,81,0,0,0,1,0
24,102,2,6.3,1,0,0,0,0,1,0
13,59,1,1.5,3,0,0,0,0,0,1
2,69,3,0.3,3,0,0,0,0,1,0
26,83,1,3.1,1,0,1,0,0,1,0
0,49,3,2.4,2,0,0,0,0,0,0
11,180,1,3.6,3,571,1,0,1,1,1
32,61,3,2.2,3,0,0,0,0,1,1
11,59,4,0.2,3,0,0,0,0,0,0
10,85,4,2.1,3,0,0,0,0,0,1
7,13,1,0.5,3,0,0,0,0,1,0
34,151,3,0.6,2,0,1,0,0,0,0
16,44,3,1.0,2,0,0,0,0,1,0
18,53,3,0.8,3,154,0,0,0,0,0
30,133,1,5.0,2,0,1,0,0,0,1
27,31,3,0.9,3,78,0,0,0,1,0
7,101,4,2.2,2,0,0,0,0,1,0
13,61,3,2.8,1,0,0,0,0,0,0
10,68,3,2.6,2,0,0,0,0,0,0
26,21,4,0.8,1,0,0,0,0,1,0
25,149,2,0.4,1,0,0,0,0,1,0
24,75,1,1.4,3,0,0,0,0,0,0
12,55,1,2.5,3,0,0,0,0,1,0
32,81,2,3.7,1,226,0,0,0,1,1
12,179,1,8.6,1,0,0,0,0,1,0
7,81,2,3.4,2,0,1,0,0,0,1
22,42,1,1.2,2,0,0,0,0,0,0
20,199,2,6.67,1,0,0,0,0,1,0
23,18,1,0.5,2,0,0,0,0,1,1
19,28,1,0.3,3,0,0,0,0,1,0
28,80,4,2.6,3,143,0,0,0,0,0
13,79,1,3.6,2,104,0,0,0,1,0
7,52,2,1.0,2,0,0,0,0,1,0
6,18,2,0.3,2,0,0,0,0,1,0
38,52,4,1.7,1,218,0,0,0,1,1
30,15,4,0.7,3,102,0,0,0,0,0
12,84,4,0.7,3,0,0,0,0,1,0
41,114,1,0.8,3,0,0,0,0,1,1
13,41,3,0.5,3,0,0,0,0,0,1
9,29,3,0.9,1,126,0,0,0,1,0
36,23,1,0.1,1,96,0,0,0,0,0
26,84,1,2.4,1,0,0,0,0,1,0
32,60,3,1.7,1,0,0,1,1,1,1
20,13,3,0.67,2,0,0,0,0,1,0
25,45,2,0.6,3,0,0,0,0,0,0
11,83,1,2.8,1,0,0,0,0,0,0
21,102,4,4.7,2,81,1,0,0,0,0
34,58,4,2.3,3,169,0,0,0,1,0
1,134,1,1.7,2,307,1,0,0,1,0
1,130,3,2.9,2,0,1,0,0,0,0
24,148,2,3.3,1,0,0,0,1,1,1
21,92,1,0.2,2,0,0,0,0,0,0
8,142,4,6.2,2,120,1,0,1,1,1
29,62,4,0.7,1,0,0,0,0,0,1
5,50,1,1.5,1,0,0,0,0,1,0
17,29,1,0.6,3,0,0,0,0,1,0
5,85,2,2.5,1,293,0,1,1,1,1
16,78,4,0.4,1,0,0,0,0,1,0
19,85,4,1.9,3,0,0,0,0,1,1
13,89,2,1.7,2,0,0,0,0,1,0
25,33,3,0.9,3,0,0,0,0,1,1
6,42,1,2.1,3,0,0,0,0,1,0
11,31,4,1.7,1,124,0,0,0,1,1
40,143,4,6.6,2,0,1,0,0,1,0
7,35,4,0.8,1,0,0,0,0,1,0
34,22,1,0.1,2,0,0,0,0,1,0
10,45,1,1.7,1,84,0,0,0,0,0
